CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
62162482,2025-12-01,CMI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,GO,Goiânia,,,,,I
15188931,2025-12-01,COBAV CORRETORA BAHIANA DE VALORES MOBILIARIOS E CAMBIO LTDA,196710,N2,I,2,Sociedade Corretora de TVM,,BA,Salvador,,,,,I
77994366,2025-12-01,COCAP-CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,198404,N2,I,2,Sociedade Corretora de TVM,,PR,Curitiba,,,,,I
09512542,2025-12-01,CODEPE CORRETORA DE VALORES E CÂMBIO S.A.,198511,N2,I,2,Sociedade Corretora de TVM,CTVM DTVM - Bolsa,SP,Barueri,S4,C0052089,C0082712,09512542,A
10978450,2025-12-01,"CODIRA - CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA",196806,N2,I,2,Sociedade Corretora de TVM,,PE,Recife,,,,,F
58188681,2025-12-01,COELHO CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA,196806,N2,I,2,Sociedade Corretora de TVM,,SP,Santos,,,,,I
02947068,2025-12-01,"COFIBENS CORRETORA DE CAMBIO, TITULOS E VALORES MOB. SA.",199903,N2,I,2,Sociedade Corretora de TVM,,RS,Porto Alegre,,,,,I
33876269,2025-12-01,COFRE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,180001,N2,I,2,Sociedade Distribuidora de TVM,,,,,,,,I
C0080707,2025-12-01,COINVALORES - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Administrador Fiduciário,SP,São Paulo,S5,,C0080707,00336036,A
00336036,2025-12-01,COINVALORES CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA.,199501,N2,I,2,Sociedade Corretora de TVM,CTVM DTVM - Administrador Fiduciário,SP,São Paulo,S5,,C0080707,00336036,A
17364191,2025-12-01,COLMEIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196805,N2,I,2,Sociedade Distribuidora de TVM,,DF,Brasília,,,,,I
00439562,2025-12-01,COLMEIA S/A - CORRETORA DE CAMBIO E VALORES MOBILIARIOS,197604,N2,I,2,Sociedade Corretora de TVM,,DF,Brasília,,,,,I
C0083728,2025-12-01,COLUNA S.A. DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Ouro,RJ,Rio de Janeiro,S4,,C0083728,00460065,A
00460065,2025-12-01,COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS,199503,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Ouro,RJ,Rio de Janeiro,S4,,C0083728,00460065,A
62487012,2025-12-01,COMERCIAL S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196905,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
24523649,2025-12-01,"COMEX CORRETORA DE CAMBIO,TITULOS E VALORES MOBILIARIOS LTDA",199002,N2,I,2,Sociedade Corretora de TVM,,RN,Natal,,,,,I
49331218,2025-12-01,COMIND S/A - CORRETORA DE CAMBIO E VALORES MOBILIARIOS,197709,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
62119599,2025-12-01,COMIND S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS,196805,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
40166985,2025-12-01,"COMPACTA CORRETORA DE CAMBIO, TITULOS E VAL. MOBIL. LTDA.",199101,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
17360066,2025-12-01,COMPETE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
95437513,2025-12-01,CONDOR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196811,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
07524739,2025-12-01,CONEBRAS CORRETORA DE CAMBIO E VALORES LTDA,198406,N2,I,2,Sociedade Corretora de TVM,,CE,Fortaleza,,,,,I
C0082406,2025-12-01,CONECTA CC LTDA - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,SP,São Paulo,S5,,C0082406,18287740,A
18287740,2025-12-01,CONECTA CORRETORA DE CÂMBIO LTDA.,201308,N2,I,2,Sociedade Corretora de Câmbio,Corretoras de Câmbio,SP,São Paulo,S5,,C0082406,18287740,A
67617985,2025-12-01,CONEXAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,199208,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
09052648,2025-12-01,CONFIANCA - CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA.,198511,N2,I,2,Sociedade Corretora de TVM,,PE,Recife,,,,,I
04913129,2025-12-01,CONFIDENCE CORRETORA DE CÂMBIO S.A.,200203,N2,I,3,Sociedade Corretora de Câmbio,,SP,São Paulo,S4,C0051671,C0080783,11703662,A
C0082303,2025-12-01,CONSEGTUR CC - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,SP,São Paulo,S4,,C0082303,15168152,A
15168152,2025-12-01,CONSEGTUR CORRETORA DE CÂMBIO LTDA.,201205,N2,I,2,Sociedade Corretora de Câmbio,Corretoras de Câmbio,SP,São Paulo,S4,,C0082303,15168152,A
92889922,2025-12-01,CONSULTAN DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTD,196805,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
72018294,2025-12-01,CONTACT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,199309,N2,I,2,Sociedade Distribuidora de TVM,,SP,Araçatuba,,,,,I
88655261,2025-12-01,CONTE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196808,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
57765414,2025-12-01,CONTINENTAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,198707,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62098421,2025-12-01,CONTINENTAL S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196804,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62276456,2025-12-01,CONTRATO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
73772816,2025-12-01,CONTROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,199312,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
50230903,2025-12-01,CONVENCAO S.A. DISTRIBUIDORA DE TIT. E VALORES MOBILIARIOS,196801,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
31591225,2025-12-01,CONVICTA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,198709,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
33813296,2025-12-01,COR S/A - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196804,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
33762865,2025-12-01,COROA S.A. CORRETORA DE VALORES,196710,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
33860925,2025-12-01,COROA SA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,196808,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
05313655,2025-12-01,"COROA-FORTALEZA CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA",197701,N2,I,2,Sociedade Corretora de TVM,,CE,Fortaleza,,,,,I
94609021,2025-12-01,CORP DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,199206,N2,I,2,Sociedade Distribuidora de TVM,,RS,Novo Hamburgo,,,,,I
55971659,2025-12-01,CORRECAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196803,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
C0082231,2025-12-01,CORREPARTI CC LTDA - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,PR,São José dos Pinhais,S5,,C0082231,80202872,A
80202872,2025-12-01,CORREPARTI CORRETORA DE CAMBIO LTDA,198707,N2,I,2,Sociedade Corretora de Câmbio,Corretoras de Câmbio,PR,São José dos Pinhais,S5,,C0082231,80202872,A
01644293,2025-12-01,CORRETORA ARAGUAIA DE TITULOS MOBILIARIOS E CAMBIO LTDA.,197004,N2,I,2,Sociedade Corretora de TVM,,DF,Brasília,,,,,I
61809117,2025-12-01,CORRETORA AUXILIAR S.A. CAMBIO E TITULOS MOBILIARIOS,196709,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
06940282,2025-12-01,"CORRETORA BMC DE TITULOS, VALORES MOBILIARIOS E CAMBIO LTDA.",197508,N2,I,2,Sociedade Corretora de TVM,,CE,Fortaleza,,,,,I
01619584,2025-12-01,CORRETORA BOM NEGOCIO - TITULOS MOBILIARIOS E CAMBIO LTDA,196904,N2,I,2,Sociedade Corretora de TVM,,DF,Brasília,,,,,I
04170445,2025-12-01,CORRETORA CALDAS CAMBIO E VALORES MOBILIARIOS LTDA,197107,N2,I,2,Sociedade Corretora de TVM,,AM,Manaus,,,,,I
30277073,2025-12-01,"CORRETORA CARIOCA DE TITULOS, CAMBIO E VAL. MOBILIARIOS LTDA",197809,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
01651603,2025-12-01,CORRETORA CENTRO OESTE DE TITULOS MOBILIARIOS LTDA,180001,N2,I,2,Sociedade Corretora de TVM,,,,,,,,I
15761217,2025-12-01,CORRETORA DE CÂMBIO AÇORIANA LIMITADA.,201207,N2,I,2,Sociedade Corretora de Câmbio,Corretoras de Câmbio,AM,Manaus,S5,,C0082341,15761217,A
36348324,2025-12-01,CORRETORA DE CAMBIO E VALORES MOBILIÁRIOS CESAR SANTOS NEVES S/A,199110,N2,I,2,Sociedade Corretora de TVM,,ES,Vitória,,,,,I
92858380,2025-12-01,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,196706,N2,I,2,Sociedade Corretora de TVM,CTVM DTVM - Câmbio,RS,Porto Alegre,S4,,C0082918,92858380,A
82514381,2025-12-01,CORRETORA KRESCENTE APLUB S/A TITULOS E VALORES MOBILIARIOS,197204,N2,I,2,Sociedade Corretora de TVM,,SC,Florianópolis,,,,,I
33815234,2025-12-01,CORRETORA NACIONAL DE FUNDOS PUBLICOS LTDA,196711,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
61902730,2025-12-01,CORRETORA PATENTE S.A. DE CAMBIO E VALORES MOBILIARIOS,198911,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
33490657,2025-12-01,"CORRETORA PAULO WILLEMSENS S/A-TITULOS, VALORES E CAMBIO",196805,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
04169488,2025-12-01,CORRETORA SAMPAIO DE CAMBIO E VALORES MOBILIARIOS LTDA,197107,N2,I,2,Sociedade Corretora de TVM,,AM,Manaus,,,,,I
92835370,2025-12-01,CORRETORA WEINSTEIN TITULOS VALORES E CAMBIO LTDA,196706,N2,I,2,Sociedade Corretora de TVM,,RS,Porto Alegre,,,,,I
17312786,2025-12-01,CORVAL - CORRETORA DE VALORES MOBILIARIOS S/A,196709,N2,I,2,Sociedade Corretora de TVM,,MG,Belo Horizonte,,,,,I
09777300,2025-12-01,CRECIF - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,180001,N2,I,2,Sociedade Distribuidora de TVM,,,,,,,,I
62186010,2025-12-01,CRECIFRA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196807,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
33778044,2025-12-01,CREDIBANCO S/A - CORRETORA DE CAMBIO E VALORES MOBILIARIOS,196711,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
33501073,2025-12-01,CREDIBANCO S/A DIST. DE TITULOS E VALORES MOBILIARIOS,196807,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
28153294,2025-12-01,CREDIMUS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,196805,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,A
87741930,2025-12-01,CREDINVEST DISTRIBUIDORA DE TITULOS E VALORES MOBS LTDA,196812,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
17366659,2025-12-01,CREDIREAL DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIOS S/A,196806,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
17335514,2025-12-01,CREDIREAL S/A CORRETORA DE CAMBIO E VALORES,196802,N2,I,2,Sociedade Corretora de TVM,,MG,Belo Horizonte,,,,,I
62366893,2025-12-01,CREDIT COMMERCIAL DE FRANCE S/A DIST DE TITS E VALS MOBS,196810,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
30121792,2025-12-01,CREDIT SUISSE (BRASIL) DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,196810,N2,I,3,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
42584318,2025-12-01,CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS,197611,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,S3,C0030771,C0080219,33987793,A
09777297,2025-12-01,CREDIVAL S.A. CORRETORA DE CAMBIO E VALORES,180001,N2,I,2,Sociedade Corretora de TVM,,,,,,,,I
25642711,2025-12-01,CREDIVAL-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196904,N2,I,2,Sociedade Distribuidora de TVM,,MG,Uberlândia,,,,,I
30120711,2025-12-01,CRESCE S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196808,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
04169504,2025-12-01,CRUZEIRO DO SUL S.A. CORRETORA DE VALORES E MERCADORIAS,197108,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
62382908,2025-12-01,CRUZEIRO DO SUL S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,196808,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
17333352,2025-12-01,CRUZEIRO S/A SOCIEDADE CORRETORA DE VALORES,196708,N2,I,2,Sociedade Corretora de TVM,,MG,Belo Horizonte,,,,,I
62032156,2025-12-01,CUNHA BUENO NETTO - CORRETORA DE VALORES LTDA,196801,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
30121594,2025-12-01,CURSO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Corretora de TVM,,RJ,Niterói,,,,,I
50286774,2025-12-01,CV INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,202407,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,S4,,C0087865,50286774,A
C0087865,2025-12-01,CV INVESTIMENTOS DTVM - PRUDENCIAL,180001,N2,I,2,,,SP,São Paulo,S4,,C0087865,50286774,A
09777296,2025-12-01,CVM - CORRETORA DE VALORES MOBILIARIOS LTDA,180001,N2,I,2,Sociedade Corretora de TVM,,,,,,,,I
92868405,2025-12-01,DAF DISTRIBUIDORA ABRAHAO FINKELSTEIN DE TIT E VAL MOB LTDA,196802,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
76497759,2025-12-01,DARCY VIDAL CORREIA INTERMEDIADOR DE TIT. E VAL. MOBILIARIOS,196810,N2,I,2,Sociedade Distribuidora de TVM,,PR,Curitiba,,,,,I
C0081964,2025-12-01,DASCAM CC LTDA - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,SP,São Paulo,S5,,C0081964,65645137,A
65645137,2025-12-01,DASCAM CORRETORA DE CÂMBIO LTDA.,199110,N2,I,2,Sociedade Corretora de Câmbio,Corretoras de Câmbio,SP,São Paulo,S5,,C0081964,65645137,A
76631522,2025-12-01,DATABANK CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,196803,N2,I,2,Sociedade Corretora de TVM,,PR,Curitiba,,,,,I
49241570,2025-12-01,DAYCOVAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,202308,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,S3,C0051987,C0081744,62232889,A
62548219,2025-12-01,DEALER DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS S/A,196809,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
61763231,2025-12-01,DEALER S/A - CORRETORA DE CAMBIO E VALORES,196707,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
77162881,2025-12-01,DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,197608,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Câmbio,PR,Curitiba,S4,,C0084150,77162881,A
C0084150,2025-12-01,DEBONI DTVM LTDA - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Câmbio,PR,Curitiba,S4,,C0084150,77162881,A
33872490,2025-12-01,DECISAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
59548164,2025-12-01,D'EL REY DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A,198810,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
92923283,2025-12-01,DELAPIEVE S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196808,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
92904333,2025-12-01,DELFIN-RIO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,196810,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
62846712,2025-12-01,DELPA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62272745,2025-12-01,DELTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,F
76636885,2025-12-01,DENARIO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,196807,N2,I,2,Sociedade Corretora de TVM,,PR,Curitiba,,,,,I
68284074,2025-12-01,DENARIUS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,199210,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
33902172,2025-12-01,DEPAC - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,196810,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,F
01618126,2025-12-01,DESTAK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,199701,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
02184143,2025-12-01,DEUTSCHE BANK - CORRETORA DE VALORES S.A.,199801,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
32494510,2025-12-01,DIBAHIA BANEB DISTRIBUIDDORA DE TÍTULOS E VALORES MOBILIÁRIOS E ASSET MANAGEMENT LTDA,196806,N2,I,2,Sociedade Distribuidora de TVM,,BA,Salvador,,,,,I
24276263,2025-12-01,DIBENS S/A - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,198905,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
88655071,2025-12-01,DIBRAS-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196809,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
92885631,2025-12-01,DIFERENCIAL CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,196710,N2,I,2,Sociedade Corretora de TVM,,RS,Porto Alegre,,,,,F
17398181,2025-12-01,DILETA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196809,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
33851064,2025-12-01,DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196806,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Câmbio,RJ,Rio de Janeiro,S4,,C0083807,33851064,A
C0083807,2025-12-01,DILLON S/A DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Câmbio,RJ,Rio de Janeiro,S4,,C0083807,33851064,A
00120570,2025-12-01,DIMENSAO - DISTRIBUIDORA DE TIT. E VALORES MOBILIARIOS LTDA,199408,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
40198277,2025-12-01,DIMENSAO DISTRIBUIDORA DE TITS. E VALS. MOBILIARIOS LTDA,199104,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
30116875,2025-12-01,DIMOB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196803,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
33551144,2025-12-01,DINÂMICA S/A DISTRIBUIDORA DE TÍTULOS E VVALORES MOBILIÁRIOS,196809,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
33803651,2025-12-01,DINARA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196803,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Caetano do Sul,,,,,I
09947987,2025-12-01,DINARIS - CORRETORA DE VALORES MOBILIARIOS LTDA,197306,N2,I,2,Sociedade Corretora de TVM,,PE,Recife,,,,,I
61974689,2025-12-01,DINAVAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196803,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
15221625,2025-12-01,DINIZ VIDIGAL CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,196907,N2,I,2,Sociedade Corretora de TVM,,BA,Salvador,,,,,I
25442989,2025-12-01,DIPLAN DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,196807,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
82686387,2025-12-01,DIPLOMATA DISTRIBUIDORA DE TITULOS E VALS. MOBILIARIOS LTDA,199201,N2,I,2,Sociedade Distribuidora de TVM,,PR,Curitiba,,,,,I
04567240,2025-12-01,DIRETRIZ - CORRETORA DE CAMBIO LTDA.,200108,N2,I,2,Sociedade Corretora de Câmbio,,RJ,Rio de Janeiro,,,,,I
33631342,2025-12-01,DISTEC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,197107,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62192745,2025-12-01,DISTRIBUIDORA AUXILIAR DE TITULOS E VALORES MOBILIÁRIOS S/A,196808,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62098504,2025-12-01,DISTRIBUIDORA BTM DE TITULOS E VALORES MOBILIÁRIOS S.A.,196804,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
01050664,2025-12-01,DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIO BLUE CHIP LTDA,199601,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
30123509,2025-12-01,DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS ESTADO DO RIO DE JANEIRO S/A,196901,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
09777294,2025-12-01,DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS IMIGRANTE LTDA,180001,N2,I,2,Sociedade Distribuidora de TVM,,,,,,,,I
92764604,2025-12-01,DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS INTERSUL S/A,196812,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
46072914,2025-12-01,DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS IPIRANGA S.A.,180001,N2,I,2,Sociedade Distribuidora de TVM,,,,,,,,I
17170614,2025-12-01,DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS MINAS GERAIS S/A-DIMINAS,196809,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
00239991,2025-12-01,DISTRIBUIDORA INTERFINANCE DE TITULOS E VALORES  MOBILIARIOS LTDA,199410,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
33858895,2025-12-01,DISTRIBUIDORA OMEGA DE VALORES E TITULOS MOBILIARIOS S/A,196810,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
72020274,2025-12-01,DISTRIBUIDORA PAULISTANA DE TITS E VALS MOBILIARIOS LTDA,199309,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
17341702,2025-12-01,DISTRIBUIDORA PROGRESSO DE TIT. E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
00394116,2025-12-01,DISTRIBUIDORA UNITED DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,199502,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
10838114,2025-12-01,DISTRI-CASH  DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,200905,N2,I,2,Sociedade Distribuidora de TVM,,MG,Poços de Caldas,,,,,I
44081446,2025-12-01,DISTRIWAF S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196801,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
92869700,2025-12-01,DIVALORES DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196802,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
76641265,2025-12-01,DIVALPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,PR,Curitiba,,,,,I
92833342,2025-12-01,DIVERGS - DIST. DE TVM DO ESTADO DO RIO GRANDE DO SUL S/A,196807,N2,I,1,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
46375853,2025-12-01,DIVESP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS DO ESTADO DE SÃO PAULO S.A,197412,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
